iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
BLR,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLR,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BLZ,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.310107,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BLZ,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2476.759415,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BLZ,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2489.898704,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BLZ,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,2507.2478798,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BLZ,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0168162,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BLZ,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.30305,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BLZ,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2443.891128,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BLZ,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,2456.6973795000004,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BLZ,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,2473.6518744000005,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BLZ,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0163051,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BLZ,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.368278,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BLZ,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,2910.117886,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BLZ,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2925.769685,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BLZ,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,2946.373102,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BLZ,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.020151,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BLZ,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.398492,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BLZ,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,3072.0230979999997,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BLZ,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,3089.067107,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BLZ,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,3111.3604468,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BLZ,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0222122,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BLZ,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.404663,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BLZ,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,3138.018779,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BLZ,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,3155.300342,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BLZ,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,3177.9390134,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BLZ,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0224566,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BLZ,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.345946,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.019658
BLZ,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,2696.6558360000004,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.019658
BLZ,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,2711.402817,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.019658
BLZ,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,2730.7566968,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.019658
BLZ,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0190961999999999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.019658
BLZ,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.394217,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BLZ,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,3072.933394,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BLZ,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,3089.738082,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BLZ,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,3111.7924732,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BLZ,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0217608,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BLZ,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.418353,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BLZ,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,3261.0721740000004,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BLZ,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,3278.9057295,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BLZ,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,3302.3104044,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BLZ,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0230931,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BMU,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.291017,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BMU,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2324.288317,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BMU,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2336.6187314999997,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BMU,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,2352.8999026,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BMU,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0157809,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:29.386223
BMU,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.364784,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BMU,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2941.73295,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BMU,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,2957.147951,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BMU,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,2977.5562284,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BMU,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0196266,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:22.2614
BMU,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.3718789999999999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BMU,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,2938.575869,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BMU,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2954.3807010000005,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BMU,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,2975.185577,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BMU,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0203479999999999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:15.681365
BMU,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.506106,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BMU,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,3901.631071,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BMU,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,3923.277848,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BMU,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,3951.591573400001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BMU,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0282106,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:09.186295
BMU,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.5419930000000001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BMU,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,4202.961445999999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BMU,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,4226.1078405,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BMU,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,4256.4293708,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BMU,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0300777,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:02.39531
BMU,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.503253,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.327329
BMU,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,3922.870605,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.327329
BMU,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3944.323283,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.327329
BMU,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,3972.4776714,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.327329
BMU,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0277796,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:55.327329
BMU,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.4849529999999999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BMU,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,3780.220765,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BMU,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,3800.89334,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BMU,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,3828.0239386,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BMU,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0267694,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:48.433022
BMU,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.503253,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BMU,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,3922.870605,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BMU,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,3944.323283,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BMU,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,3972.4776714,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BMU,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0277796,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:29.468027
BOL,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:16.424444
BOL,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:16.424444
BOL,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:16.424444
BOL,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:16.424444
BOL,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:16.424444
BOL,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:10.227747
BOL,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:10.227747
BOL,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:10.227747
BOL,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:10.227747
BOL,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:10.227747
BOL,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:03.580051
BOL,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:03.580051
BOL,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:03.580051
BOL,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:03.580051
BOL,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:29:03.580051
BOL,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:57.512213
BOL,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:57.512213
BOL,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:57.512213
BOL,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:57.512213
BOL,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:57.512213
BOL,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BOL,buildings,other-onsite-fuel-usage,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,,2023-10-06 14:56:33.428328,
BRA,buildings,other-onsite-fuel-usage,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,
